Measurement
;BFO_BT_-TEMPLATE_5 nov nod za pec
Graph
;2 point R [Ohm)

Series
;2wR_fwd [Ohm] X-expression: $N11.TM
;Assigned to Axis: time [min]
;2wR_fwd [Ohm] Y-expression: $N1.M2
;Assigned to Axis: Resistance [Ohm]

;2wR_rev [Ohm] X-expression: $N11.TM
;Assigned to Axis: time [min]
;2wR_rev [Ohm] Y-expression: $N2.M2
;Assigned to Axis: Resistance [Ohm]

Data
;Index;X data for 2wR_fwd [Ohm];Y data for 2wR_fwd [Ohm];X data for 2wR_rev [Ohm];Y data for 2wR_rev [Ohm];
;477;574.782766664866;2203105;574.782766664866;998459.4;
;478;575.994966669241;2307048;575.994966669241;1086362;
;479;577.211166664492;2419264;577.211166664492;1157001;
;480;578.4233833279;2540721;578.4233833279;1259882;
;481;579.630016669398;2671717;579.630016669398;1370600;
;482;580.846749994671;2811267;580.846749994671;1489620;
;483;582.05701667117;2961790;582.05701667117;1618516;
;484;583.268450003816;3122713;583.268450003816;1756485;
;485;584.47486666264;3295989;584.47486666264;1904606;
;486;585.678516664775;3479388;585.678516664775;2062706;
;487;586.895516670775;3674913;586.895516670775;2231084;
;488;588.10716666514;3887184;588.10716666514;2414098;
;489;589.319300001953;4111357;589.319300001953;2607967;
;490;590.530383337755;4352023;590.530383337755;2815295;
;491;591.741866668454;4608074;591.741866668454;3037504;
;492;592.946883329423;4884516;592.946883329423;3276002;
;493;594.158266664017;5175258;594.158266664017;3527431;
;494;595.373383329716;5489613;595.373383329716;3799443;
;495;596.584999995539;5824653;596.584999995539;4090111;
;496;597.799916669028;6184202;597.799916669028;4400731;
;497;599.006216662237;6566080;599.006216662237;4732618;
;498;600.216533336788;6971257;600.216533336788;5082404;
;499;601.43481666455;7407432;601.43481666455;5458912;
;500;602.648033330915;7870909;602.648033330915;5862296;
;501;603.858549997676;8363605;603.858549997676;6289413;
;502;605.071266662562;8893031;605.071266662562;6744872;
;503;606.282633338124;9452166;606.282633338124;7232366;
;504;607.489249999635;10059050;607.489249999635;7749781;
;505;608.69185000076;10696810;608.69185000076;8298700;
;506;609.899050000822;11362540;609.899050000822;8879569;
;507;611.11231666524;11949260;611.11231666524;9500244;
;508;612.324483330594;12712930;612.324483330594;10168000;
;509;613.528583336156;13526130;613.528583336156;10876390;
;510;614.726883337134;14383070;614.726883337134;11628440;
;511;615.939650000073;15290030;615.939650000073;12417440;
;512;617.138566668145;16272950;617.138566668145;13271150;
;513;618.349533338333;17300170;618.349533338333;14164310;
;514;619.565033329418;18401220;619.565033329418;15129060;
;515;620.777216664283;19587390;620.777216664283;16153030;
;516;621.997983329929;20845450;621.997983329929;17244200;
;517;623.201150000095;22194810;623.201150000095;18413930;
;518;624.399266667897;23600680;624.399266667897;19625910;
;519;625.612000002293;25096410;625.612000002293;20920670;
;520;626.827699996065;26707190;626.827699996065;22307000;
;521;628.039383329451;28417540;628.039383329451;23787630;
;522;629.242049998138;30247030;629.242049998138;25350440;
;523;630.464599997504;32149150;630.464599997504;26986560;
;524;631.678116662661;34212860;631.678116662661;28775340;
;525;632.885066661984;36399270;632.885066661984;30640130;
;526;634.097083333181;38707030;634.097083333181;32630800;
;527;635.312533336692;41171200;635.312533336692;34722720;
;528;636.52164999512;43873170;636.52164999512;36968720;
;529;637.729616666911;46593990;637.729616666911;39346570;
;530;638.942050002515;49518040;638.942050002515;41832200;
;531;640.149716665037;52673460;640.149716665037;44500630;
;532;641.363133334089;56066640;641.363133334089;47313190;
;533;642.577833335381;59521400;642.577833335381;50295120;
;534;643.795683329226;63339460;643.795683329226;53492490;
;535;644.993299995549;67387200;644.993299995549;56856300;
;536;646.206083327997;71647000;646.206083327997;60374140;
;537;647.410349997226;76106360;647.410349997226;64127680;
;538;648.616216666996;80708410;648.616216666996;68063980;
;539;649.831600002945;85558020;649.831600002945;72334470;
;540;651.042533334112;91343020;651.042533334112;76767790;
;541;652.253433336737;96805500;652.253433336737;81475700;
;542;653.467016669456;102853200;653.467016669456;86450340;
;543;654.67220000457;109015500;654.67220000457;91752940;
;544;655.875416662311;115759600;655.875416662311;97317760;
;545;NAN;NAN;657.085833332967;103153500;
;546;NAN;NAN;658.296933338279;109349100;
;547;NAN;NAN;659.504166666884;115890100;
;548;NAN;NAN;NAN;NAN;
;549;NAN;NAN;NAN;NAN;
;550;NAN;NAN;NAN;NAN;
;551;NAN;NAN;NAN;NAN;
;552;NAN;NAN;NAN;NAN;
;553;NAN;NAN;NAN;NAN;
;554;NAN;NAN;NAN;NAN;
;555;NAN;NAN;NAN;NAN;
;556;NAN;NAN;NAN;NAN;
;557;NAN;NAN;NAN;NAN;
;558;NAN;NAN;NAN;NAN;
;559;NAN;NAN;NAN;NAN;
;560;NAN;NAN;NAN;NAN;
;561;NAN;NAN;NAN;NAN;
;562;NAN;NAN;NAN;NAN;
;563;NAN;NAN;NAN;NAN;
;564;NAN;NAN;NAN;NAN;
;565;NAN;NAN;NAN;NAN;
;566;NAN;NAN;NAN;NAN;
;567;NAN;NAN;NAN;NAN;
;568;NAN;NAN;NAN;NAN;
;569;NAN;NAN;NAN;NAN;
;570;NAN;NAN;NAN;NAN;
;571;NAN;NAN;NAN;NAN;
;572;NAN;NAN;NAN;NAN;
;573;NAN;NAN;NAN;NAN;
;574;NAN;NAN;NAN;NAN;
;575;NAN;NAN;NAN;NAN;
;576;NAN;NAN;NAN;NAN;
;577;NAN;NAN;NAN;NAN;
;578;NAN;NAN;NAN;NAN;
;579;NAN;NAN;NAN;NAN;
;580;NAN;NAN;NAN;NAN;
;581;NAN;NAN;NAN;NAN;
;582;NAN;NAN;NAN;NAN;
;583;NAN;NAN;NAN;NAN;
;584;NAN;NAN;NAN;NAN;
;585;NAN;NAN;NAN;NAN;
;586;NAN;NAN;NAN;NAN;
;587;NAN;NAN;NAN;NAN;
;588;NAN;NAN;NAN;NAN;
;589;NAN;NAN;NAN;NAN;
;590;NAN;NAN;NAN;NAN;
;591;NAN;NAN;NAN;NAN;
;592;NAN;NAN;NAN;NAN;
;593;NAN;NAN;NAN;NAN;
;594;NAN;NAN;NAN;NAN;
;595;NAN;NAN;NAN;NAN;
;596;NAN;NAN;NAN;NAN;
;597;NAN;NAN;NAN;NAN;
;598;NAN;NAN;NAN;NAN;
;599;NAN;NAN;NAN;NAN;
;600;NAN;NAN;NAN;NAN;
;601;NAN;NAN;NAN;NAN;
;602;NAN;NAN;NAN;NAN;
;603;NAN;NAN;NAN;NAN;
;604;NAN;NAN;NAN;NAN;
;605;NAN;NAN;NAN;NAN;
;606;NAN;NAN;NAN;NAN;
;607;NAN;NAN;NAN;NAN;
;608;NAN;NAN;NAN;NAN;
;609;NAN;NAN;NAN;NAN;
;610;NAN;NAN;NAN;NAN;
;611;NAN;NAN;NAN;NAN;
;612;NAN;NAN;NAN;NAN;
;613;NAN;NAN;NAN;NAN;
;614;NAN;NAN;NAN;NAN;
;615;NAN;NAN;NAN;NAN;
;616;NAN;NAN;NAN;NAN;
;617;NAN;NAN;NAN;NAN;
;618;NAN;NAN;NAN;NAN;
;619;NAN;NAN;NAN;NAN;
;620;NAN;NAN;NAN;NAN;
;621;NAN;NAN;NAN;NAN;
;622;NAN;NAN;NAN;NAN;
;623;NAN;NAN;NAN;NAN;
;624;NAN;NAN;NAN;NAN;
;625;NAN;NAN;NAN;NAN;
;626;NAN;NAN;NAN;NAN;
;627;NAN;NAN;NAN;NAN;
;628;NAN;NAN;NAN;NAN;
;629;NAN;NAN;NAN;NAN;
;630;NAN;NAN;NAN;NAN;
;631;NAN;NAN;NAN;NAN;
;632;NAN;NAN;NAN;NAN;
;633;NAN;NAN;NAN;NAN;
;634;NAN;NAN;NAN;NAN;
;635;NAN;NAN;NAN;NAN;
;636;NAN;NAN;NAN;NAN;
;637;NAN;NAN;NAN;NAN;
;638;NAN;NAN;NAN;NAN;
;639;NAN;NAN;NAN;NAN;
;640;NAN;NAN;NAN;NAN;
;641;NAN;NAN;NAN;NAN;
;642;NAN;NAN;NAN;NAN;
;643;NAN;NAN;NAN;NAN;
;644;NAN;NAN;NAN;NAN;
;645;NAN;NAN;NAN;NAN;
;646;NAN;NAN;NAN;NAN;
;647;NAN;NAN;NAN;NAN;
;648;NAN;NAN;NAN;NAN;
;649;NAN;NAN;NAN;NAN;
;650;NAN;NAN;NAN;NAN;
;651;NAN;NAN;NAN;NAN;
;652;NAN;NAN;NAN;NAN;
;653;NAN;NAN;NAN;NAN;
;654;NAN;NAN;NAN;NAN;
;655;NAN;NAN;NAN;NAN;
;656;NAN;NAN;NAN;NAN;
;657;NAN;NAN;NAN;NAN;
;658;NAN;NAN;NAN;NAN;
;659;NAN;NAN;NAN;NAN;
;660;NAN;NAN;NAN;NAN;
;661;NAN;NAN;NAN;NAN;
;662;NAN;NAN;NAN;NAN;
;663;NAN;NAN;NAN;NAN;
;664;NAN;NAN;NAN;NAN;
;665;NAN;NAN;NAN;NAN;
;666;NAN;NAN;NAN;NAN;
;667;NAN;NAN;NAN;NAN;
;668;NAN;NAN;NAN;NAN;
;669;NAN;NAN;NAN;NAN;
;670;NAN;NAN;NAN;NAN;
;671;NAN;NAN;NAN;NAN;
;672;NAN;NAN;NAN;NAN;
;673;NAN;NAN;NAN;NAN;
;674;NAN;NAN;NAN;NAN;
;675;NAN;NAN;NAN;NAN;
