Measurement
;BCTZ_16cikel za lukata loceno
Graph
;Keysiht MC

Series
;R (+1V) [Ohm] X-expression: $N11.TM
;Assigned to Axis: time [min]
;R (+1V) [Ohm] Y-expression: $N12.DF3
;Assigned to Axis: Resistance

;Electrometer avg [Ohm] X-expression: $N11.TM
;Assigned to Axis: time [min]
;Electrometer avg [Ohm] Y-expression: ($N12.DF3+$N13.DF3)/2
;Assigned to Axis: Resistance

;R (-1V) [Ohm] X-expression: $N11.TM
;Assigned to Axis: time [min]
;R (-1V) [Ohm] Y-expression: $N13.DF3
;Assigned to Axis: Resistance

Data
;Index;X data for R (+1V) [Ohm];Y data for R (+1V) [Ohm];X data for Electrometer avg [Ohm];Y data for Electrometer avg [Ohm];X data for R (-1V) [Ohm];Y data for R (-1V) [Ohm];
;11837;NAN;NAN;NAN;NAN;NAN;NAN;
;11838;NAN;NAN;NAN;NAN;NAN;NAN;
;11839;NAN;NAN;NAN;NAN;NAN;NAN;
;11840;NAN;NAN;NAN;NAN;NAN;NAN;
;11841;NAN;NAN;NAN;NAN;NAN;NAN;
;11842;NAN;NAN;NAN;NAN;NAN;NAN;
;11843;NAN;NAN;NAN;NAN;NAN;NAN;
;11844;NAN;NAN;NAN;NAN;NAN;NAN;
;11845;NAN;NAN;NAN;NAN;NAN;NAN;
;11846;NAN;NAN;NAN;NAN;NAN;NAN;
;11847;NAN;NAN;NAN;NAN;NAN;NAN;
;11848;NAN;NAN;NAN;NAN;NAN;NAN;
;11849;NAN;NAN;NAN;NAN;NAN;NAN;
;11850;NAN;NAN;NAN;NAN;NAN;NAN;
;11851;NAN;NAN;NAN;NAN;NAN;NAN;
;11852;NAN;NAN;NAN;NAN;NAN;NAN;
;11853;NAN;NAN;NAN;NAN;NAN;NAN;
;11854;NAN;NAN;NAN;NAN;NAN;NAN;
;11855;NAN;NAN;NAN;NAN;NAN;NAN;
;11856;NAN;NAN;NAN;NAN;NAN;NAN;
;11857;NAN;NAN;NAN;NAN;NAN;NAN;
;11858;NAN;NAN;NAN;NAN;NAN;NAN;
;11859;NAN;NAN;NAN;NAN;NAN;NAN;
;11860;NAN;NAN;NAN;NAN;NAN;NAN;
;11861;NAN;NAN;NAN;NAN;NAN;NAN;
;11862;NAN;NAN;NAN;NAN;NAN;NAN;
;11863;NAN;NAN;NAN;NAN;NAN;NAN;
;11864;NAN;NAN;NAN;NAN;NAN;NAN;
;11865;NAN;NAN;NAN;NAN;NAN;NAN;
;11866;NAN;NAN;NAN;NAN;NAN;NAN;
;11867;NAN;NAN;NAN;NAN;NAN;NAN;
;11868;NAN;NAN;NAN;NAN;NAN;NAN;
;11869;NAN;NAN;NAN;NAN;NAN;NAN;
;11870;NAN;NAN;NAN;NAN;NAN;NAN;
;11871;NAN;NAN;NAN;NAN;NAN;NAN;
;11872;NAN;NAN;NAN;NAN;NAN;NAN;
;11873;NAN;NAN;NAN;NAN;NAN;NAN;
;11874;NAN;NAN;NAN;NAN;NAN;NAN;
;11875;NAN;NAN;NAN;NAN;NAN;NAN;
;11876;NAN;NAN;NAN;NAN;NAN;NAN;
;11877;NAN;NAN;NAN;NAN;NAN;NAN;
;11878;NAN;NAN;NAN;NAN;NAN;NAN;
;11879;NAN;NAN;NAN;NAN;NAN;NAN;
;11880;NAN;NAN;NAN;NAN;NAN;NAN;
;11881;NAN;NAN;NAN;NAN;NAN;NAN;
;11882;NAN;NAN;NAN;NAN;NAN;NAN;
;11883;NAN;NAN;NAN;NAN;NAN;NAN;
;11884;NAN;NAN;NAN;NAN;NAN;NAN;
;11885;NAN;NAN;NAN;NAN;NAN;NAN;
;11886;NAN;NAN;NAN;NAN;NAN;NAN;
;11887;NAN;NAN;NAN;NAN;NAN;NAN;
;11888;NAN;NAN;NAN;NAN;NAN;NAN;
;11889;NAN;NAN;NAN;NAN;NAN;NAN;
;11890;NAN;NAN;NAN;NAN;NAN;NAN;
;11891;NAN;NAN;NAN;NAN;NAN;NAN;
;11892;NAN;NAN;NAN;NAN;NAN;NAN;
;11893;NAN;NAN;NAN;NAN;NAN;NAN;
;11894;NAN;NAN;NAN;NAN;NAN;NAN;
;11895;NAN;NAN;NAN;NAN;NAN;NAN;
;11896;NAN;NAN;NAN;NAN;NAN;NAN;
;11897;NAN;NAN;NAN;NAN;NAN;NAN;
;11898;NAN;NAN;NAN;NAN;NAN;NAN;
;11899;NAN;NAN;NAN;NAN;NAN;NAN;
;11900;NAN;NAN;NAN;NAN;NAN;NAN;
;11901;NAN;NAN;NAN;NAN;NAN;NAN;
;11902;NAN;NAN;NAN;NAN;NAN;NAN;
;11903;NAN;NAN;NAN;NAN;NAN;NAN;
;11904;NAN;NAN;NAN;NAN;NAN;NAN;
;11905;NAN;NAN;NAN;NAN;NAN;NAN;
;11906;NAN;NAN;NAN;NAN;NAN;NAN;
;11907;NAN;NAN;NAN;NAN;NAN;NAN;
;11908;NAN;NAN;NAN;NAN;NAN;NAN;
;11909;NAN;NAN;NAN;NAN;NAN;NAN;
;11910;NAN;NAN;NAN;NAN;NAN;NAN;
;11911;NAN;NAN;NAN;NAN;NAN;NAN;
;11912;NAN;NAN;NAN;NAN;NAN;NAN;
;11913;NAN;NAN;NAN;NAN;NAN;NAN;
;11914;NAN;NAN;NAN;NAN;NAN;NAN;
;11915;NAN;NAN;NAN;NAN;NAN;NAN;
;11916;NAN;NAN;NAN;NAN;NAN;NAN;
;11917;NAN;NAN;NAN;NAN;NAN;NAN;
;11918;NAN;NAN;NAN;NAN;NAN;NAN;
;11919;NAN;NAN;NAN;NAN;NAN;NAN;
;11920;NAN;NAN;NAN;NAN;NAN;NAN;
;11921;NAN;NAN;NAN;NAN;NAN;NAN;
;11922;NAN;NAN;NAN;NAN;NAN;NAN;
;11923;NAN;NAN;NAN;NAN;NAN;NAN;
;11924;NAN;NAN;NAN;NAN;NAN;NAN;
;11925;NAN;NAN;NAN;NAN;NAN;NAN;
;11926;NAN;NAN;NAN;NAN;NAN;NAN;
;11927;NAN;NAN;NAN;NAN;NAN;NAN;
;11928;NAN;NAN;NAN;NAN;NAN;NAN;
;11929;NAN;NAN;NAN;NAN;NAN;NAN;
;11930;NAN;NAN;NAN;NAN;NAN;NAN;
;11931;NAN;NAN;NAN;NAN;NAN;NAN;
;11932;NAN;NAN;NAN;NAN;NAN;NAN;
;11933;NAN;NAN;NAN;NAN;NAN;NAN;
;11934;NAN;NAN;NAN;NAN;NAN;NAN;
;11935;NAN;NAN;NAN;NAN;NAN;NAN;
;11936;NAN;NAN;NAN;NAN;NAN;NAN;
;11937;NAN;NAN;NAN;NAN;NAN;NAN;
;11938;NAN;NAN;NAN;NAN;NAN;NAN;
;11939;NAN;NAN;NAN;NAN;NAN;NAN;
;11940;NAN;NAN;NAN;NAN;NAN;NAN;
;11941;NAN;NAN;NAN;NAN;NAN;NAN;
;11942;NAN;NAN;NAN;NAN;NAN;NAN;
;11943;NAN;NAN;NAN;NAN;NAN;NAN;
;11944;NAN;NAN;NAN;NAN;NAN;NAN;
;11945;NAN;NAN;NAN;NAN;NAN;NAN;
;11946;NAN;NAN;NAN;NAN;NAN;NAN;
;11947;NAN;NAN;NAN;NAN;NAN;NAN;
;11948;NAN;NAN;NAN;NAN;NAN;NAN;
;11949;NAN;NAN;NAN;NAN;NAN;NAN;
;11950;NAN;NAN;NAN;NAN;NAN;NAN;
;11951;NAN;NAN;NAN;NAN;NAN;NAN;
;11952;NAN;NAN;NAN;NAN;NAN;NAN;
;11953;NAN;NAN;NAN;NAN;NAN;NAN;
;11954;NAN;NAN;NAN;NAN;NAN;NAN;
;11955;NAN;NAN;NAN;NAN;NAN;NAN;
;11956;NAN;NAN;NAN;NAN;NAN;NAN;
;11957;NAN;NAN;NAN;NAN;NAN;NAN;
;11958;NAN;NAN;NAN;NAN;NAN;NAN;
;11959;NAN;NAN;NAN;NAN;NAN;NAN;
;11960;NAN;NAN;NAN;NAN;NAN;NAN;
;11961;NAN;NAN;NAN;NAN;NAN;NAN;
;11962;NAN;NAN;NAN;NAN;NAN;NAN;
;11963;NAN;NAN;NAN;NAN;NAN;NAN;
;11964;NAN;NAN;NAN;NAN;NAN;NAN;
;11965;NAN;NAN;NAN;NAN;NAN;NAN;
;11966;NAN;NAN;NAN;NAN;NAN;NAN;
;11967;NAN;NAN;NAN;NAN;NAN;NAN;
;11968;NAN;NAN;NAN;NAN;NAN;NAN;
;11969;NAN;NAN;NAN;NAN;NAN;NAN;
;11970;NAN;NAN;NAN;NAN;NAN;NAN;
;11971;NAN;NAN;NAN;NAN;NAN;NAN;
;11972;NAN;NAN;NAN;NAN;NAN;NAN;
;11973;NAN;NAN;NAN;NAN;NAN;NAN;
;11974;NAN;NAN;NAN;NAN;NAN;NAN;
;11975;NAN;NAN;NAN;NAN;NAN;NAN;
;11976;NAN;NAN;NAN;NAN;NAN;NAN;
;11977;NAN;NAN;NAN;NAN;NAN;NAN;
;11978;NAN;NAN;NAN;NAN;NAN;NAN;
;11979;NAN;NAN;NAN;NAN;NAN;NAN;
;11980;NAN;NAN;NAN;NAN;NAN;NAN;
;11981;NAN;NAN;NAN;NAN;NAN;NAN;
;11982;NAN;NAN;NAN;NAN;NAN;NAN;
;11983;NAN;NAN;NAN;NAN;NAN;NAN;
;11984;NAN;NAN;NAN;NAN;NAN;NAN;
;11985;NAN;NAN;NAN;NAN;NAN;NAN;
;11986;NAN;NAN;NAN;NAN;NAN;NAN;
;11987;NAN;NAN;NAN;NAN;NAN;NAN;
;11988;NAN;NAN;NAN;NAN;NAN;NAN;
;11989;NAN;NAN;NAN;NAN;NAN;NAN;
;11990;NAN;NAN;NAN;NAN;NAN;NAN;
;11991;NAN;NAN;NAN;NAN;NAN;NAN;
;11992;NAN;NAN;NAN;NAN;NAN;NAN;
;11993;NAN;NAN;NAN;NAN;NAN;NAN;
;11994;NAN;NAN;NAN;NAN;NAN;NAN;
;11995;NAN;NAN;NAN;NAN;NAN;NAN;
;11996;NAN;NAN;NAN;NAN;NAN;NAN;
;11997;NAN;NAN;NAN;NAN;NAN;NAN;
;11998;NAN;NAN;NAN;NAN;NAN;NAN;
;11999;NAN;NAN;NAN;NAN;NAN;NAN;
;12000;NAN;NAN;NAN;NAN;NAN;NAN;
;12001;NAN;NAN;NAN;NAN;NAN;NAN;
;12002;NAN;NAN;NAN;NAN;NAN;NAN;
;12003;NAN;NAN;NAN;NAN;NAN;NAN;
;12004;NAN;NAN;NAN;NAN;NAN;NAN;
;12005;NAN;NAN;NAN;NAN;NAN;NAN;
;12006;NAN;NAN;NAN;NAN;NAN;NAN;
;12007;NAN;NAN;NAN;NAN;NAN;NAN;
;12008;NAN;NAN;NAN;NAN;NAN;NAN;
;12009;NAN;NAN;NAN;NAN;NAN;NAN;
;12010;NAN;NAN;NAN;NAN;NAN;NAN;
;12011;NAN;NAN;NAN;NAN;NAN;NAN;
;12012;NAN;NAN;NAN;NAN;NAN;NAN;
;12013;NAN;NAN;NAN;NAN;NAN;NAN;
;12014;NAN;NAN;NAN;NAN;NAN;NAN;
;12015;NAN;NAN;NAN;NAN;NAN;NAN;
;12016;NAN;NAN;NAN;NAN;NAN;NAN;
;12017;NAN;NAN;NAN;NAN;NAN;NAN;
;12018;NAN;NAN;NAN;NAN;NAN;NAN;
;12019;NAN;NAN;NAN;NAN;NAN;NAN;
;12020;NAN;NAN;NAN;NAN;NAN;NAN;
;12021;NAN;NAN;NAN;NAN;NAN;NAN;
;12022;NAN;NAN;NAN;NAN;NAN;NAN;
;12023;NAN;NAN;NAN;NAN;NAN;NAN;
;12024;NAN;NAN;NAN;NAN;NAN;NAN;
;12025;NAN;NAN;NAN;NAN;NAN;NAN;
;12026;NAN;NAN;NAN;NAN;NAN;NAN;
;12027;NAN;NAN;NAN;NAN;NAN;NAN;
;12028;NAN;NAN;NAN;NAN;NAN;NAN;
;12029;NAN;NAN;NAN;NAN;NAN;NAN;
;12030;NAN;NAN;NAN;NAN;NAN;NAN;
;12031;NAN;NAN;NAN;NAN;NAN;NAN;
;12032;NAN;NAN;NAN;NAN;NAN;NAN;
;12033;NAN;NAN;NAN;NAN;NAN;NAN;
;12034;NAN;NAN;NAN;NAN;NAN;NAN;
;12035;NAN;NAN;NAN;NAN;NAN;NAN;
;12036;NAN;NAN;NAN;NAN;NAN;NAN;
;12037;NAN;NAN;NAN;NAN;NAN;NAN;
;12038;NAN;NAN;NAN;NAN;NAN;NAN;
;12039;NAN;NAN;NAN;NAN;NAN;NAN;
;12040;NAN;NAN;NAN;NAN;NAN;NAN;
;12041;NAN;NAN;NAN;NAN;NAN;NAN;
;12042;NAN;NAN;NAN;NAN;NAN;NAN;
;12043;NAN;NAN;NAN;NAN;NAN;NAN;
;12044;NAN;NAN;NAN;NAN;NAN;NAN;
;12045;NAN;NAN;NAN;NAN;NAN;NAN;
;12046;NAN;NAN;NAN;NAN;NAN;NAN;
;12047;NAN;NAN;NAN;NAN;NAN;NAN;
;12048;NAN;NAN;NAN;NAN;NAN;NAN;
;12049;NAN;NAN;NAN;NAN;NAN;NAN;
;12050;NAN;NAN;NAN;NAN;NAN;NAN;
;12051;NAN;NAN;NAN;NAN;NAN;NAN;
;12052;NAN;NAN;NAN;NAN;NAN;NAN;
;12053;NAN;NAN;NAN;NAN;NAN;NAN;
;12054;NAN;NAN;NAN;NAN;NAN;NAN;
;12055;NAN;NAN;NAN;NAN;NAN;NAN;
;12056;NAN;NAN;NAN;NAN;NAN;NAN;
;12057;NAN;NAN;NAN;NAN;NAN;NAN;
;12058;NAN;NAN;NAN;NAN;NAN;NAN;
;12059;NAN;NAN;NAN;NAN;NAN;NAN;
;12060;NAN;NAN;NAN;NAN;NAN;NAN;
;12061;NAN;NAN;NAN;NAN;NAN;NAN;
;12062;NAN;NAN;NAN;NAN;NAN;NAN;
;12063;NAN;NAN;NAN;NAN;NAN;NAN;
;12064;NAN;NAN;NAN;NAN;NAN;NAN;
;12065;NAN;NAN;NAN;NAN;NAN;NAN;
;12066;NAN;NAN;NAN;NAN;NAN;NAN;
;12067;NAN;NAN;NAN;NAN;NAN;NAN;
;12068;NAN;NAN;NAN;NAN;NAN;NAN;
;12069;NAN;NAN;NAN;NAN;NAN;NAN;
;12070;NAN;NAN;NAN;NAN;NAN;NAN;
;12071;NAN;NAN;NAN;NAN;NAN;NAN;
;12072;NAN;NAN;NAN;NAN;NAN;NAN;
;12073;NAN;NAN;NAN;NAN;NAN;NAN;
;12074;NAN;NAN;NAN;NAN;NAN;NAN;
;12075;NAN;NAN;NAN;NAN;NAN;NAN;
;12076;NAN;NAN;NAN;NAN;NAN;NAN;
;12077;NAN;NAN;NAN;NAN;NAN;NAN;
;12078;NAN;NAN;NAN;NAN;NAN;NAN;
;12079;NAN;NAN;NAN;NAN;NAN;NAN;
;12080;NAN;NAN;NAN;NAN;NAN;NAN;
;12081;NAN;NAN;NAN;NAN;NAN;NAN;
;12082;NAN;NAN;NAN;NAN;NAN;NAN;
;12083;NAN;NAN;NAN;NAN;NAN;NAN;
;12084;NAN;NAN;NAN;NAN;NAN;NAN;
;12085;NAN;NAN;NAN;NAN;NAN;NAN;
;12086;NAN;NAN;NAN;NAN;NAN;NAN;
;12087;NAN;NAN;NAN;NAN;NAN;NAN;
;12088;NAN;NAN;NAN;NAN;NAN;NAN;
;12089;NAN;NAN;NAN;NAN;NAN;NAN;
;12090;NAN;NAN;NAN;NAN;NAN;NAN;
;12091;NAN;NAN;NAN;NAN;NAN;NAN;
;12092;NAN;NAN;NAN;NAN;NAN;NAN;
;12093;NAN;NAN;NAN;NAN;NAN;NAN;
;12094;NAN;NAN;NAN;NAN;NAN;NAN;
;12095;NAN;NAN;NAN;NAN;NAN;NAN;
;12096;NAN;NAN;NAN;NAN;NAN;NAN;
;12097;NAN;NAN;NAN;NAN;NAN;NAN;
;12098;NAN;NAN;NAN;NAN;NAN;NAN;
;12099;NAN;NAN;NAN;NAN;NAN;NAN;
;12100;NAN;NAN;NAN;NAN;NAN;NAN;
;12101;NAN;NAN;NAN;NAN;NAN;NAN;
;12102;NAN;NAN;NAN;NAN;NAN;NAN;
;12103;NAN;NAN;NAN;NAN;NAN;NAN;
;12104;NAN;NAN;NAN;NAN;NAN;NAN;
;12105;NAN;NAN;NAN;NAN;NAN;NAN;
;12106;NAN;NAN;NAN;NAN;NAN;NAN;
;12107;NAN;NAN;NAN;NAN;NAN;NAN;
;12108;NAN;NAN;NAN;NAN;NAN;NAN;
;12109;NAN;NAN;NAN;NAN;NAN;NAN;
;12110;NAN;NAN;NAN;NAN;NAN;NAN;
;12111;NAN;NAN;NAN;NAN;NAN;NAN;
;12112;NAN;NAN;NAN;NAN;NAN;NAN;
;12113;NAN;NAN;NAN;NAN;NAN;NAN;
;12114;NAN;NAN;NAN;NAN;NAN;NAN;
;12115;NAN;NAN;NAN;NAN;NAN;NAN;
;12116;NAN;NAN;NAN;NAN;NAN;NAN;
;12117;NAN;NAN;NAN;NAN;NAN;NAN;
;12118;NAN;NAN;NAN;NAN;NAN;NAN;
;12119;NAN;NAN;NAN;NAN;NAN;NAN;
;12120;NAN;NAN;NAN;NAN;NAN;NAN;
;12121;NAN;NAN;NAN;NAN;NAN;NAN;
;12122;NAN;NAN;NAN;NAN;NAN;NAN;
;12123;NAN;NAN;NAN;NAN;NAN;NAN;
;12124;NAN;NAN;NAN;NAN;NAN;NAN;
;12125;NAN;NAN;NAN;NAN;NAN;NAN;
;12126;NAN;NAN;NAN;NAN;NAN;NAN;
;12127;NAN;NAN;NAN;NAN;NAN;NAN;
;12128;NAN;NAN;NAN;NAN;NAN;NAN;
;12129;NAN;NAN;NAN;NAN;NAN;NAN;
;12130;NAN;NAN;NAN;NAN;NAN;NAN;
;12131;NAN;NAN;NAN;NAN;NAN;NAN;
;12132;NAN;NAN;NAN;NAN;NAN;NAN;
;12133;NAN;NAN;NAN;NAN;NAN;NAN;
;12134;NAN;NAN;NAN;NAN;NAN;NAN;
;12135;NAN;NAN;NAN;NAN;NAN;NAN;
;12136;NAN;NAN;NAN;NAN;NAN;NAN;
;12137;NAN;NAN;NAN;NAN;NAN;NAN;
;12138;NAN;NAN;NAN;NAN;NAN;NAN;
;12139;NAN;NAN;NAN;NAN;NAN;NAN;
;12140;NAN;NAN;NAN;NAN;NAN;NAN;
;12141;NAN;NAN;NAN;NAN;NAN;NAN;
;12142;NAN;NAN;NAN;NAN;NAN;NAN;
;12143;NAN;NAN;NAN;NAN;NAN;NAN;
;12144;NAN;NAN;NAN;NAN;NAN;NAN;
;12145;NAN;NAN;NAN;NAN;NAN;NAN;
;12146;NAN;NAN;NAN;NAN;NAN;NAN;
;12147;NAN;NAN;NAN;NAN;NAN;NAN;
;12148;NAN;NAN;NAN;NAN;NAN;NAN;
;12149;NAN;NAN;NAN;NAN;NAN;NAN;
;12150;NAN;NAN;NAN;NAN;NAN;NAN;
;12151;NAN;NAN;NAN;NAN;NAN;NAN;
;12152;NAN;NAN;NAN;NAN;NAN;NAN;
;12153;NAN;NAN;NAN;NAN;NAN;NAN;
;12154;NAN;NAN;NAN;NAN;NAN;NAN;
;12155;NAN;NAN;NAN;NAN;NAN;NAN;
;12156;NAN;NAN;NAN;NAN;NAN;NAN;
;12157;NAN;NAN;NAN;NAN;NAN;NAN;
;12158;NAN;NAN;NAN;NAN;NAN;NAN;
;12159;NAN;NAN;NAN;NAN;NAN;NAN;
;12160;NAN;NAN;NAN;NAN;NAN;NAN;
;12161;NAN;NAN;NAN;NAN;NAN;NAN;
;12162;NAN;NAN;NAN;NAN;NAN;NAN;
;12163;NAN;NAN;NAN;NAN;NAN;NAN;
;12164;NAN;NAN;NAN;NAN;NAN;NAN;
;12165;NAN;NAN;NAN;NAN;NAN;NAN;
;12166;NAN;NAN;NAN;NAN;NAN;NAN;
;12167;NAN;NAN;NAN;NAN;NAN;NAN;
;12168;NAN;NAN;NAN;NAN;NAN;NAN;
;12169;NAN;NAN;NAN;NAN;NAN;NAN;
;12170;NAN;NAN;NAN;NAN;NAN;NAN;
;12171;NAN;NAN;NAN;NAN;NAN;NAN;
;12172;NAN;NAN;NAN;NAN;NAN;NAN;
;12173;NAN;NAN;NAN;NAN;NAN;NAN;
;12174;NAN;NAN;NAN;NAN;NAN;NAN;
;12175;NAN;NAN;NAN;NAN;NAN;NAN;
;12176;NAN;NAN;NAN;NAN;NAN;NAN;
;12177;NAN;NAN;NAN;NAN;NAN;NAN;
;12178;NAN;NAN;NAN;NAN;NAN;NAN;
;12179;NAN;NAN;NAN;NAN;NAN;NAN;
;12180;NAN;NAN;NAN;NAN;NAN;NAN;
;12181;NAN;NAN;NAN;NAN;NAN;NAN;
;12182;NAN;NAN;NAN;NAN;NAN;NAN;
;12183;NAN;NAN;NAN;NAN;NAN;NAN;
;12184;NAN;NAN;NAN;NAN;NAN;NAN;
;12185;NAN;NAN;NAN;NAN;NAN;NAN;
;12186;NAN;NAN;NAN;NAN;NAN;NAN;
;12187;NAN;NAN;NAN;NAN;NAN;NAN;
;12188;NAN;NAN;NAN;NAN;NAN;NAN;
;12189;NAN;NAN;NAN;NAN;NAN;NAN;
;12190;NAN;NAN;NAN;NAN;NAN;NAN;
;12191;NAN;NAN;NAN;NAN;NAN;NAN;
;12192;NAN;NAN;NAN;NAN;NAN;NAN;
;12193;NAN;NAN;NAN;NAN;NAN;NAN;
;12194;NAN;NAN;NAN;NAN;NAN;NAN;
;12195;NAN;NAN;NAN;NAN;NAN;NAN;
;12196;NAN;NAN;NAN;NAN;NAN;NAN;
;12197;NAN;NAN;NAN;NAN;NAN;NAN;
;12198;NAN;NAN;NAN;NAN;NAN;NAN;
;12199;NAN;NAN;NAN;NAN;NAN;NAN;
;12200;NAN;NAN;NAN;NAN;NAN;NAN;
;12201;NAN;NAN;NAN;NAN;NAN;NAN;
;12202;NAN;NAN;NAN;NAN;NAN;NAN;
;12203;NAN;NAN;NAN;NAN;NAN;NAN;
;12204;NAN;NAN;NAN;NAN;NAN;NAN;
;12205;NAN;NAN;NAN;NAN;NAN;NAN;
;12206;NAN;NAN;NAN;NAN;NAN;NAN;
;12207;NAN;NAN;NAN;NAN;NAN;NAN;
;12208;NAN;NAN;NAN;NAN;NAN;NAN;
;12209;NAN;NAN;NAN;NAN;NAN;NAN;
;12210;NAN;NAN;NAN;NAN;NAN;NAN;
;12211;NAN;NAN;NAN;NAN;NAN;NAN;
;12212;NAN;NAN;NAN;NAN;NAN;NAN;
;12213;NAN;NAN;NAN;NAN;NAN;NAN;
;12214;NAN;NAN;NAN;NAN;NAN;NAN;
;12215;NAN;NAN;NAN;NAN;NAN;NAN;
;12216;NAN;NAN;NAN;NAN;NAN;NAN;
;12217;NAN;NAN;NAN;NAN;NAN;NAN;
;12218;NAN;NAN;NAN;NAN;NAN;NAN;
;12219;NAN;NAN;NAN;NAN;NAN;NAN;
;12220;NAN;NAN;NAN;NAN;NAN;NAN;
;12221;NAN;NAN;NAN;NAN;NAN;NAN;
;12222;NAN;NAN;NAN;NAN;NAN;NAN;
;12223;NAN;NAN;NAN;NAN;NAN;NAN;
;12224;NAN;NAN;NAN;NAN;NAN;NAN;
;12225;NAN;NAN;NAN;NAN;NAN;NAN;
;12226;NAN;NAN;NAN;NAN;NAN;NAN;
;12227;NAN;NAN;NAN;NAN;NAN;NAN;
;12228;NAN;NAN;NAN;NAN;NAN;NAN;
;12229;NAN;NAN;NAN;NAN;NAN;NAN;
;12230;NAN;NAN;NAN;NAN;NAN;NAN;
;12231;NAN;NAN;NAN;NAN;NAN;NAN;
;12232;NAN;NAN;NAN;NAN;NAN;NAN;
;12233;NAN;NAN;NAN;NAN;NAN;NAN;
;12234;NAN;NAN;NAN;NAN;NAN;NAN;
;12235;NAN;NAN;NAN;NAN;NAN;NAN;
;12236;NAN;NAN;NAN;NAN;NAN;NAN;
;12237;NAN;NAN;NAN;NAN;NAN;NAN;
;12238;NAN;NAN;NAN;NAN;NAN;NAN;
;12239;NAN;NAN;NAN;NAN;NAN;NAN;
;12240;NAN;NAN;NAN;NAN;NAN;NAN;
;12241;NAN;NAN;NAN;NAN;NAN;NAN;
;12242;NAN;NAN;NAN;NAN;NAN;NAN;
;12243;NAN;NAN;NAN;NAN;NAN;NAN;
;12244;NAN;NAN;NAN;NAN;NAN;NAN;
;12245;NAN;NAN;NAN;NAN;NAN;NAN;
;12246;NAN;NAN;NAN;NAN;NAN;NAN;
;12247;NAN;NAN;NAN;NAN;NAN;NAN;
;12248;NAN;NAN;NAN;NAN;NAN;NAN;
;12249;NAN;NAN;NAN;NAN;NAN;NAN;
;12250;NAN;NAN;NAN;NAN;NAN;NAN;
;12251;NAN;NAN;NAN;NAN;NAN;NAN;
;12252;NAN;NAN;NAN;NAN;NAN;NAN;
;12253;NAN;NAN;NAN;NAN;NAN;NAN;
;12254;NAN;NAN;NAN;NAN;NAN;NAN;
;12255;NAN;NAN;NAN;NAN;NAN;NAN;
;12256;NAN;NAN;NAN;NAN;NAN;NAN;
;12257;NAN;NAN;NAN;NAN;NAN;NAN;
;12258;NAN;NAN;NAN;NAN;NAN;NAN;
;12259;NAN;NAN;NAN;NAN;NAN;NAN;
;12260;NAN;NAN;NAN;NAN;NAN;NAN;
;12261;NAN;NAN;NAN;NAN;NAN;NAN;
;12262;NAN;NAN;NAN;NAN;NAN;NAN;
;12263;NAN;NAN;NAN;NAN;NAN;NAN;
;12264;NAN;NAN;NAN;NAN;NAN;NAN;
;12265;NAN;NAN;NAN;NAN;NAN;NAN;
;12266;NAN;NAN;NAN;NAN;NAN;NAN;
;12267;NAN;NAN;NAN;NAN;NAN;NAN;
;12268;NAN;NAN;NAN;NAN;NAN;NAN;
;12269;NAN;NAN;NAN;NAN;NAN;NAN;
;12270;NAN;NAN;NAN;NAN;NAN;NAN;
;12271;NAN;NAN;NAN;NAN;NAN;NAN;
;12272;NAN;NAN;NAN;NAN;NAN;NAN;
;12273;NAN;NAN;NAN;NAN;NAN;NAN;
;12274;NAN;NAN;NAN;NAN;NAN;NAN;
;12275;NAN;NAN;NAN;NAN;NAN;NAN;
;12276;NAN;NAN;NAN;NAN;NAN;NAN;
;12277;NAN;NAN;NAN;NAN;NAN;NAN;
;12278;NAN;NAN;NAN;NAN;NAN;NAN;
;12279;NAN;NAN;NAN;NAN;NAN;NAN;
;12280;NAN;NAN;NAN;NAN;NAN;NAN;
;12281;NAN;NAN;NAN;NAN;NAN;NAN;
;12282;NAN;NAN;NAN;NAN;NAN;NAN;
;12283;NAN;NAN;NAN;NAN;NAN;NAN;
;12284;NAN;NAN;NAN;NAN;NAN;NAN;
;12285;NAN;NAN;NAN;NAN;NAN;NAN;
;12286;NAN;NAN;NAN;NAN;NAN;NAN;
;12287;NAN;NAN;NAN;NAN;NAN;NAN;
;12288;NAN;NAN;NAN;NAN;NAN;NAN;
;12289;NAN;NAN;NAN;NAN;NAN;NAN;
;12290;NAN;NAN;NAN;NAN;NAN;NAN;
;12291;NAN;NAN;NAN;NAN;NAN;NAN;
;12292;NAN;NAN;NAN;NAN;NAN;NAN;
;12293;NAN;NAN;NAN;NAN;NAN;NAN;
;12294;NAN;NAN;NAN;NAN;NAN;NAN;
;12295;NAN;NAN;NAN;NAN;NAN;NAN;
;12296;NAN;NAN;NAN;NAN;NAN;NAN;
;12297;NAN;NAN;NAN;NAN;NAN;NAN;
;12298;NAN;NAN;NAN;NAN;NAN;NAN;
;12299;NAN;NAN;NAN;NAN;NAN;NAN;
;12300;NAN;NAN;NAN;NAN;NAN;NAN;
;12301;NAN;NAN;NAN;NAN;NAN;NAN;
;12302;NAN;NAN;NAN;NAN;NAN;NAN;
;12303;NAN;NAN;NAN;NAN;NAN;NAN;
;12304;NAN;NAN;NAN;NAN;NAN;NAN;
